d3mIndex,type,repeat,fold
5451,TRAIN,0,0
5452,TRAIN,0,0
5453,TRAIN,0,0
5454,TRAIN,0,0
5455,TRAIN,0,0
5456,TRAIN,0,0
5457,TRAIN,0,0
5458,TRAIN,0,0
5459,TRAIN,0,0
5460,TRAIN,0,0
5461,TRAIN,0,0
5462,TRAIN,0,0
5463,TRAIN,0,0
5464,TRAIN,0,0
5465,TRAIN,0,0
5466,TRAIN,0,0
5467,TRAIN,0,0
5468,TRAIN,0,0
5469,TRAIN,0,0
5470,TRAIN,0,0
5471,TRAIN,0,0
5472,TRAIN,0,0
5473,TRAIN,0,0
5474,TRAIN,0,0
5475,TRAIN,0,0
5476,TRAIN,0,0
5477,TRAIN,0,0
5478,TRAIN,0,0
5479,TRAIN,0,0
5480,TRAIN,0,0
5481,TRAIN,0,0
5482,TRAIN,0,0
5483,TRAIN,0,0
5484,TRAIN,0,0
5485,TRAIN,0,0
5486,TRAIN,0,0
5487,TRAIN,0,0
5488,TRAIN,0,0
5489,TRAIN,0,0
5490,TRAIN,0,0
5491,TRAIN,0,0
5492,TRAIN,0,0
5493,TRAIN,0,0
5494,TRAIN,0,0
5495,TRAIN,0,0
5496,TRAIN,0,0
5497,TRAIN,0,0
5498,TRAIN,0,0
5499,TRAIN,0,0
5500,TRAIN,0,0
5501,TRAIN,0,0
5502,TRAIN,0,0
5503,TRAIN,0,0
5504,TRAIN,0,0
5505,TRAIN,0,0
5506,TRAIN,0,0
5507,TRAIN,0,0
5508,TRAIN,0,0
5509,TRAIN,0,0
5510,TRAIN,0,0
5511,TRAIN,0,0
5512,TRAIN,0,0
5513,TRAIN,0,0
5514,TRAIN,0,0
5515,TRAIN,0,0
5516,TRAIN,0,0
5517,TRAIN,0,0
5518,TRAIN,0,0
5519,TRAIN,0,0
5520,TRAIN,0,0
5521,TRAIN,0,0
5522,TRAIN,0,0
5523,TRAIN,0,0
5524,TRAIN,0,0
5525,TRAIN,0,0
5526,TRAIN,0,0
5527,TRAIN,0,0
5528,TRAIN,0,0
5529,TRAIN,0,0
5530,TRAIN,0,0
5531,TRAIN,0,0
5532,TRAIN,0,0
5533,TRAIN,0,0
5534,TRAIN,0,0
5535,TRAIN,0,0
5536,TRAIN,0,0
5537,TRAIN,0,0
5538,TRAIN,0,0
5539,TRAIN,0,0
5540,TRAIN,0,0
5541,TRAIN,0,0
5542,TRAIN,0,0
5543,TRAIN,0,0
5544,TRAIN,0,0
5545,TRAIN,0,0
5546,TRAIN,0,0
5547,TRAIN,0,0
5548,TRAIN,0,0
5549,TRAIN,0,0
5550,TRAIN,0,0
5551,TRAIN,0,0
5552,TRAIN,0,0
5553,TRAIN,0,0
5554,TRAIN,0,0
5555,TRAIN,0,0
5556,TRAIN,0,0
5557,TRAIN,0,0
5558,TRAIN,0,0
5559,TRAIN,0,0
5560,TRAIN,0,0
5561,TRAIN,0,0
5562,TRAIN,0,0
5563,TRAIN,0,0
5564,TRAIN,0,0
5565,TRAIN,0,0
5566,TRAIN,0,0
5567,TRAIN,0,0
5568,TRAIN,0,0
5569,TRAIN,0,0
5570,TRAIN,0,0
5571,TRAIN,0,0
5572,TRAIN,0,0
5573,TRAIN,0,0
5574,TRAIN,0,0
5575,TRAIN,0,0
5576,TRAIN,0,0
5577,TRAIN,0,0
5578,TRAIN,0,0
5579,TRAIN,0,0
5580,TRAIN,0,0
5581,TRAIN,0,0
5582,TRAIN,0,0
5583,TRAIN,0,0
5584,TRAIN,0,0
5585,TRAIN,0,0
5586,TRAIN,0,0
5587,TRAIN,0,0
5588,TRAIN,0,0
5589,TRAIN,0,0
5590,TRAIN,0,0
5591,TRAIN,0,0
5592,TRAIN,0,0
5593,TRAIN,0,0
5594,TRAIN,0,0
5595,TRAIN,0,0
5596,TRAIN,0,0
5597,TRAIN,0,0
5598,TRAIN,0,0
5599,TRAIN,0,0
5600,TRAIN,0,0
5601,TRAIN,0,0
5602,TRAIN,0,0
5603,TRAIN,0,0
5604,TRAIN,0,0
5605,TRAIN,0,0
5606,TRAIN,0,0
5607,TRAIN,0,0
5608,TRAIN,0,0
5609,TRAIN,0,0
5610,TRAIN,0,0
5611,TRAIN,0,0
5612,TRAIN,0,0
5613,TRAIN,0,0
5614,TRAIN,0,0
5615,TRAIN,0,0
5616,TRAIN,0,0
5617,TRAIN,0,0
5618,TRAIN,0,0
5619,TRAIN,0,0
5620,TRAIN,0,0
5621,TRAIN,0,0
5622,TRAIN,0,0
5623,TRAIN,0,0
5624,TRAIN,0,0
5625,TRAIN,0,0
5626,TRAIN,0,0
5627,TRAIN,0,0
5628,TRAIN,0,0
5629,TRAIN,0,0
5630,TRAIN,0,0
5631,TRAIN,0,0
5632,TRAIN,0,0
5633,TRAIN,0,0
5634,TRAIN,0,0
5635,TRAIN,0,0
5636,TRAIN,0,0
5637,TRAIN,0,0
5638,TRAIN,0,0
5639,TRAIN,0,0
5640,TRAIN,0,0
5641,TRAIN,0,0
5642,TRAIN,0,0
5643,TRAIN,0,0
5644,TRAIN,0,0
5645,TRAIN,0,0
5646,TRAIN,0,0
5647,TRAIN,0,0
5648,TRAIN,0,0
5649,TRAIN,0,0
5650,TRAIN,0,0
5651,TRAIN,0,0
5652,TRAIN,0,0
5653,TRAIN,0,0
5654,TRAIN,0,0
5655,TRAIN,0,0
5656,TRAIN,0,0
5657,TRAIN,0,0
5658,TRAIN,0,0
5659,TRAIN,0,0
5660,TRAIN,0,0
5661,TRAIN,0,0
5662,TRAIN,0,0
5663,TRAIN,0,0
5664,TRAIN,0,0
5665,TRAIN,0,0
5666,TRAIN,0,0
5667,TRAIN,0,0
5668,TRAIN,0,0
5669,TRAIN,0,0
5670,TRAIN,0,0
5671,TRAIN,0,0
5672,TRAIN,0,0
5673,TRAIN,0,0
5674,TRAIN,0,0
5675,TRAIN,0,0
5676,TRAIN,0,0
5677,TRAIN,0,0
5678,TRAIN,0,0
5679,TRAIN,0,0
5680,TRAIN,0,0
5681,TRAIN,0,0
5682,TRAIN,0,0
5683,TRAIN,0,0
5684,TRAIN,0,0
5685,TRAIN,0,0
5686,TRAIN,0,0
5687,TRAIN,0,0
5688,TRAIN,0,0
5689,TRAIN,0,0
5690,TRAIN,0,0
5691,TRAIN,0,0
5692,TRAIN,0,0
5693,TRAIN,0,0
5694,TRAIN,0,0
5695,TRAIN,0,0
5696,TRAIN,0,0
5697,TRAIN,0,0
5698,TRAIN,0,0
5699,TRAIN,0,0
5700,TRAIN,0,0
5701,TRAIN,0,0
5702,TRAIN,0,0
5703,TRAIN,0,0
5704,TRAIN,0,0
5705,TRAIN,0,0
5706,TRAIN,0,0
5707,TRAIN,0,0
5708,TRAIN,0,0
5709,TRAIN,0,0
5710,TRAIN,0,0
5711,TRAIN,0,0
5712,TRAIN,0,0
5713,TRAIN,0,0
5714,TRAIN,0,0
5715,TRAIN,0,0
5716,TRAIN,0,0
5717,TRAIN,0,0
5718,TRAIN,0,0
5719,TRAIN,0,0
5720,TRAIN,0,0
5721,TRAIN,0,0
5722,TRAIN,0,0
5723,TRAIN,0,0
5724,TRAIN,0,0
5725,TRAIN,0,0
5726,TRAIN,0,0
5727,TRAIN,0,0
5728,TRAIN,0,0
5729,TRAIN,0,0
5730,TRAIN,0,0
5731,TRAIN,0,0
5732,TRAIN,0,0
5733,TRAIN,0,0
5734,TRAIN,0,0
5735,TRAIN,0,0
5736,TRAIN,0,0
5737,TRAIN,0,0
5738,TRAIN,0,0
5739,TRAIN,0,0
5740,TRAIN,0,0
5741,TRAIN,0,0
5742,TRAIN,0,0
5743,TRAIN,0,0
5744,TRAIN,0,0
5745,TRAIN,0,0
5746,TRAIN,0,0
5747,TRAIN,0,0
5748,TRAIN,0,0
5749,TRAIN,0,0
5750,TRAIN,0,0
5751,TRAIN,0,0
5752,TRAIN,0,0
5753,TRAIN,0,0
5754,TRAIN,0,0
5755,TRAIN,0,0
5756,TRAIN,0,0
5757,TRAIN,0,0
5758,TRAIN,0,0
5759,TRAIN,0,0
5760,TRAIN,0,0
5761,TRAIN,0,0
5762,TRAIN,0,0
5763,TRAIN,0,0
5764,TRAIN,0,0
5765,TRAIN,0,0
5766,TRAIN,0,0
5767,TRAIN,0,0
5768,TRAIN,0,0
5769,TRAIN,0,0
5770,TRAIN,0,0
5771,TRAIN,0,0
5772,TRAIN,0,0
5773,TRAIN,0,0
5774,TRAIN,0,0
5775,TRAIN,0,0
5776,TRAIN,0,0
5777,TRAIN,0,0
5778,TRAIN,0,0
5779,TRAIN,0,0
5780,TRAIN,0,0
5781,TRAIN,0,0
5782,TRAIN,0,0
5783,TRAIN,0,0
5784,TRAIN,0,0
5785,TRAIN,0,0
5786,TRAIN,0,0
5787,TRAIN,0,0
5788,TRAIN,0,0
5789,TRAIN,0,0
5790,TRAIN,0,0
5791,TRAIN,0,0
5792,TRAIN,0,0
5793,TRAIN,0,0
5794,TRAIN,0,0
5795,TRAIN,0,0
5796,TRAIN,0,0
5797,TRAIN,0,0
5798,TRAIN,0,0
5799,TRAIN,0,0
5800,TRAIN,0,0
5801,TRAIN,0,0
5802,TRAIN,0,0
5803,TRAIN,0,0
5804,TRAIN,0,0
5805,TRAIN,0,0
5806,TRAIN,0,0
5807,TRAIN,0,0
5808,TRAIN,0,0
5809,TRAIN,0,0
5810,TRAIN,0,0
5811,TRAIN,0,0
5812,TRAIN,0,0
5813,TRAIN,0,0
5814,TRAIN,0,0
5815,TRAIN,0,0
5816,TRAIN,0,0
5817,TRAIN,0,0
5818,TRAIN,0,0
5819,TRAIN,0,0
5820,TRAIN,0,0
5821,TRAIN,0,0
5822,TRAIN,0,0
5823,TRAIN,0,0
5824,TRAIN,0,0
5825,TRAIN,0,0
5826,TRAIN,0,0
5827,TRAIN,0,0
5828,TRAIN,0,0
5829,TRAIN,0,0
5830,TRAIN,0,0
5831,TRAIN,0,0
5832,TRAIN,0,0
5833,TRAIN,0,0
5834,TRAIN,0,0
5835,TRAIN,0,0
5836,TRAIN,0,0
5837,TRAIN,0,0
5838,TRAIN,0,0
5839,TRAIN,0,0
5840,TRAIN,0,0
5841,TRAIN,0,0
5842,TRAIN,0,0
5843,TRAIN,0,0
5844,TRAIN,0,0
5845,TRAIN,0,0
5846,TRAIN,0,0
5847,TRAIN,0,0
5848,TRAIN,0,0
5849,TRAIN,0,0
5850,TRAIN,0,0
5851,TRAIN,0,0
5852,TRAIN,0,0
5853,TRAIN,0,0
5854,TRAIN,0,0
5855,TRAIN,0,0
5856,TRAIN,0,0
5857,TRAIN,0,0
5858,TRAIN,0,0
5859,TRAIN,0,0
5860,TRAIN,0,0
5861,TRAIN,0,0
5862,TRAIN,0,0
5863,TRAIN,0,0
5864,TRAIN,0,0
5865,TRAIN,0,0
5866,TRAIN,0,0
5867,TRAIN,0,0
5868,TRAIN,0,0
5869,TRAIN,0,0
5870,TRAIN,0,0
5871,TRAIN,0,0
5872,TRAIN,0,0
5873,TRAIN,0,0
5874,TRAIN,0,0
5875,TRAIN,0,0
5876,TRAIN,0,0
5877,TRAIN,0,0
5878,TRAIN,0,0
5879,TRAIN,0,0
5880,TRAIN,0,0
5881,TRAIN,0,0
5882,TRAIN,0,0
5883,TRAIN,0,0
5884,TRAIN,0,0
5885,TRAIN,0,0
5886,TRAIN,0,0
5887,TRAIN,0,0
5888,TRAIN,0,0
5889,TRAIN,0,0
5890,TRAIN,0,0
5891,TRAIN,0,0
5892,TRAIN,0,0
5893,TRAIN,0,0
5894,TRAIN,0,0
5895,TRAIN,0,0
5896,TRAIN,0,0
5897,TRAIN,0,0
5898,TRAIN,0,0
5899,TRAIN,0,0
5900,TRAIN,0,0
5901,TRAIN,0,0
5902,TRAIN,0,0
5903,TRAIN,0,0
5904,TRAIN,0,0
5905,TRAIN,0,0
5906,TRAIN,0,0
5907,TRAIN,0,0
5908,TRAIN,0,0
5909,TRAIN,0,0
5910,TRAIN,0,0
5911,TRAIN,0,0
5912,TRAIN,0,0
5913,TRAIN,0,0
5914,TRAIN,0,0
5915,TRAIN,0,0
5916,TRAIN,0,0
5917,TRAIN,0,0
5918,TRAIN,0,0
5919,TRAIN,0,0
5920,TRAIN,0,0
5921,TRAIN,0,0
5922,TRAIN,0,0
5923,TRAIN,0,0
5924,TRAIN,0,0
5925,TRAIN,0,0
5926,TRAIN,0,0
5927,TRAIN,0,0
5928,TRAIN,0,0
5929,TRAIN,0,0
5930,TRAIN,0,0
5931,TRAIN,0,0
5932,TRAIN,0,0
5933,TRAIN,0,0
5934,TRAIN,0,0
5935,TRAIN,0,0
5936,TRAIN,0,0
5937,TRAIN,0,0
5938,TRAIN,0,0
5939,TRAIN,0,0
5940,TRAIN,0,0
5941,TRAIN,0,0
5942,TRAIN,0,0
5943,TRAIN,0,0
5944,TRAIN,0,0
5945,TRAIN,0,0
5946,TRAIN,0,0
5947,TRAIN,0,0
5948,TRAIN,0,0
5949,TRAIN,0,0
5950,TRAIN,0,0
5951,TRAIN,0,0
5952,TRAIN,0,0
5953,TRAIN,0,0
5954,TRAIN,0,0
5955,TRAIN,0,0
5956,TRAIN,0,0
5957,TRAIN,0,0
5958,TRAIN,0,0
5959,TRAIN,0,0
5960,TRAIN,0,0
5961,TRAIN,0,0
5962,TRAIN,0,0
5963,TRAIN,0,0
5964,TRAIN,0,0
5965,TRAIN,0,0
5966,TRAIN,0,0
5967,TRAIN,0,0
5968,TRAIN,0,0
5969,TRAIN,0,0
5970,TRAIN,0,0
5971,TRAIN,0,0
5972,TRAIN,0,0
5973,TRAIN,0,0
5974,TRAIN,0,0
5975,TRAIN,0,0
5976,TRAIN,0,0
5977,TRAIN,0,0
5978,TRAIN,0,0
5979,TRAIN,0,0
5980,TRAIN,0,0
5981,TRAIN,0,0
5982,TRAIN,0,0
5983,TRAIN,0,0
5984,TRAIN,0,0
5985,TRAIN,0,0
5986,TRAIN,0,0
5987,TRAIN,0,0
5988,TRAIN,0,0
5989,TRAIN,0,0
5990,TRAIN,0,0
5991,TRAIN,0,0
5992,TRAIN,0,0
5993,TRAIN,0,0
5994,TRAIN,0,0
5995,TRAIN,0,0
5996,TRAIN,0,0
5997,TRAIN,0,0
5998,TRAIN,0,0
5999,TRAIN,0,0
6000,TRAIN,0,0
6001,TRAIN,0,0
6002,TRAIN,0,0
6003,TRAIN,0,0
6004,TRAIN,0,0
6005,TRAIN,0,0
6006,TRAIN,0,0
6007,TRAIN,0,0
6008,TRAIN,0,0
6009,TRAIN,0,0
6010,TRAIN,0,0
6011,TRAIN,0,0
6012,TRAIN,0,0
6013,TRAIN,0,0
6014,TRAIN,0,0
6015,TRAIN,0,0
6016,TRAIN,0,0
6017,TRAIN,0,0
6018,TRAIN,0,0
6019,TRAIN,0,0
6020,TRAIN,0,0
6021,TRAIN,0,0
6022,TRAIN,0,0
6023,TRAIN,0,0
6024,TRAIN,0,0
6025,TRAIN,0,0
6026,TRAIN,0,0
6027,TRAIN,0,0
6028,TRAIN,0,0
6029,TRAIN,0,0
6030,TRAIN,0,0
6031,TRAIN,0,0
6032,TRAIN,0,0
6033,TRAIN,0,0
6034,TRAIN,0,0
6035,TRAIN,0,0
6036,TRAIN,0,0
6037,TRAIN,0,0
6038,TRAIN,0,0
6039,TRAIN,0,0
6040,TRAIN,0,0
6041,TRAIN,0,0
6042,TRAIN,0,0
6043,TRAIN,0,0
6044,TRAIN,0,0
6045,TRAIN,0,0
6046,TRAIN,0,0
6047,TRAIN,0,0
6048,TRAIN,0,0
6049,TRAIN,0,0
6050,TRAIN,0,0
6051,TRAIN,0,0
6052,TRAIN,0,0
6053,TRAIN,0,0
6054,TRAIN,0,0
6055,TRAIN,0,0
6056,TRAIN,0,0
6057,TRAIN,0,0
6058,TRAIN,0,0
6059,TRAIN,0,0
6060,TRAIN,0,0
6061,TRAIN,0,0
6062,TRAIN,0,0
6063,TRAIN,0,0
6064,TRAIN,0,0
6065,TRAIN,0,0
6066,TRAIN,0,0
6067,TRAIN,0,0
6068,TRAIN,0,0
6069,TRAIN,0,0
6070,TRAIN,0,0
6071,TRAIN,0,0
6072,TRAIN,0,0
6073,TRAIN,0,0
6074,TRAIN,0,0
6075,TRAIN,0,0
6076,TRAIN,0,0
6077,TRAIN,0,0
6078,TRAIN,0,0
6079,TRAIN,0,0
6080,TRAIN,0,0
6081,TRAIN,0,0
6082,TRAIN,0,0
6083,TRAIN,0,0
6084,TRAIN,0,0
6085,TRAIN,0,0
6086,TRAIN,0,0
6087,TRAIN,0,0
6088,TRAIN,0,0
6089,TRAIN,0,0
6090,TRAIN,0,0
6091,TRAIN,0,0
6092,TRAIN,0,0
6093,TRAIN,0,0
6094,TRAIN,0,0
6095,TRAIN,0,0
6096,TRAIN,0,0
6097,TRAIN,0,0
6098,TRAIN,0,0
6099,TRAIN,0,0
6100,TRAIN,0,0
6101,TRAIN,0,0
6102,TRAIN,0,0
6103,TRAIN,0,0
6104,TRAIN,0,0
6105,TRAIN,0,0
6106,TRAIN,0,0
6107,TRAIN,0,0
6108,TRAIN,0,0
6109,TRAIN,0,0
6110,TRAIN,0,0
6111,TRAIN,0,0
6112,TRAIN,0,0
6113,TRAIN,0,0
6114,TRAIN,0,0
6115,TRAIN,0,0
6116,TRAIN,0,0
6117,TRAIN,0,0
6118,TRAIN,0,0
6119,TRAIN,0,0
6120,TRAIN,0,0
6121,TRAIN,0,0
6122,TRAIN,0,0
6123,TRAIN,0,0
6124,TRAIN,0,0
6125,TRAIN,0,0
6126,TRAIN,0,0
6127,TRAIN,0,0
6128,TRAIN,0,0
6129,TRAIN,0,0
6130,TRAIN,0,0
6131,TRAIN,0,0
6132,TRAIN,0,0
6133,TRAIN,0,0
6134,TRAIN,0,0
6135,TRAIN,0,0
6136,TRAIN,0,0
6137,TRAIN,0,0
6138,TRAIN,0,0
6139,TRAIN,0,0
6140,TRAIN,0,0
6141,TRAIN,0,0
6142,TRAIN,0,0
6143,TRAIN,0,0
6144,TRAIN,0,0
6145,TRAIN,0,0
6146,TRAIN,0,0
6147,TRAIN,0,0
6148,TRAIN,0,0
6149,TRAIN,0,0
6150,TRAIN,0,0
6151,TRAIN,0,0
6152,TRAIN,0,0
6153,TRAIN,0,0
6154,TRAIN,0,0
6155,TRAIN,0,0
6156,TRAIN,0,0
6157,TRAIN,0,0
6158,TRAIN,0,0
6159,TRAIN,0,0
6160,TRAIN,0,0
6161,TRAIN,0,0
6162,TRAIN,0,0
6163,TRAIN,0,0
6164,TRAIN,0,0
6165,TRAIN,0,0
6166,TRAIN,0,0
6167,TRAIN,0,0
6168,TRAIN,0,0
6169,TRAIN,0,0
6170,TRAIN,0,0
6171,TRAIN,0,0
6172,TRAIN,0,0
6173,TRAIN,0,0
6174,TRAIN,0,0
6175,TRAIN,0,0
6176,TRAIN,0,0
6177,TRAIN,0,0
6178,TRAIN,0,0
6179,TRAIN,0,0
6180,TRAIN,0,0
6181,TRAIN,0,0
6182,TRAIN,0,0
6183,TRAIN,0,0
6184,TRAIN,0,0
6185,TRAIN,0,0
6186,TRAIN,0,0
6187,TRAIN,0,0
6188,TRAIN,0,0
6189,TRAIN,0,0
6190,TRAIN,0,0
6191,TRAIN,0,0
6192,TRAIN,0,0
6193,TRAIN,0,0
6194,TRAIN,0,0
6195,TRAIN,0,0
6196,TRAIN,0,0
6197,TRAIN,0,0
6198,TRAIN,0,0
6199,TRAIN,0,0
6200,TRAIN,0,0
6201,TRAIN,0,0
6202,TRAIN,0,0
6203,TRAIN,0,0
6204,TRAIN,0,0
6205,TRAIN,0,0
6206,TRAIN,0,0
6207,TRAIN,0,0
6208,TRAIN,0,0
6209,TRAIN,0,0
6210,TRAIN,0,0
6211,TRAIN,0,0
6212,TRAIN,0,0
6213,TRAIN,0,0
6214,TRAIN,0,0
6215,TRAIN,0,0
6216,TRAIN,0,0
6217,TRAIN,0,0
6218,TRAIN,0,0
6219,TRAIN,0,0
6220,TRAIN,0,0
6221,TRAIN,0,0
6222,TRAIN,0,0
6223,TRAIN,0,0
6224,TRAIN,0,0
6225,TRAIN,0,0
6226,TRAIN,0,0
6227,TRAIN,0,0
6228,TRAIN,0,0
6229,TRAIN,0,0
6230,TRAIN,0,0
6231,TRAIN,0,0
6232,TRAIN,0,0
6233,TRAIN,0,0
6234,TRAIN,0,0
6235,TRAIN,0,0
6236,TRAIN,0,0
6237,TRAIN,0,0
6238,TRAIN,0,0
6239,TRAIN,0,0
6240,TRAIN,0,0
6241,TRAIN,0,0
6242,TRAIN,0,0
6243,TRAIN,0,0
6244,TRAIN,0,0
6245,TRAIN,0,0
6246,TRAIN,0,0
6247,TRAIN,0,0
6248,TRAIN,0,0
6249,TRAIN,0,0
6250,TRAIN,0,0
6251,TRAIN,0,0
6252,TRAIN,0,0
6253,TRAIN,0,0
6254,TRAIN,0,0
6255,TRAIN,0,0
6256,TRAIN,0,0
6257,TRAIN,0,0
6258,TRAIN,0,0
6259,TRAIN,0,0
6260,TRAIN,0,0
6261,TRAIN,0,0
6262,TRAIN,0,0
6263,TRAIN,0,0
6264,TRAIN,0,0
6265,TRAIN,0,0
6266,TRAIN,0,0
6267,TRAIN,0,0
6268,TRAIN,0,0
6269,TRAIN,0,0
6270,TRAIN,0,0
6271,TRAIN,0,0
6272,TRAIN,0,0
6273,TRAIN,0,0
6274,TRAIN,0,0
6275,TRAIN,0,0
6276,TRAIN,0,0
6277,TRAIN,0,0
6278,TRAIN,0,0
6279,TRAIN,0,0
6280,TRAIN,0,0
6281,TRAIN,0,0
6282,TRAIN,0,0
6283,TRAIN,0,0
6284,TRAIN,0,0
6285,TRAIN,0,0
6286,TRAIN,0,0
6287,TRAIN,0,0
6288,TRAIN,0,0
6289,TRAIN,0,0
6290,TRAIN,0,0
6291,TRAIN,0,0
6292,TRAIN,0,0
6293,TRAIN,0,0
6294,TRAIN,0,0
6295,TRAIN,0,0
6296,TRAIN,0,0
6297,TRAIN,0,0
6298,TRAIN,0,0
6299,TRAIN,0,0
6300,TRAIN,0,0
6301,TRAIN,0,0
6302,TRAIN,0,0
6303,TRAIN,0,0
6304,TRAIN,0,0
6305,TRAIN,0,0
6306,TRAIN,0,0
6307,TRAIN,0,0
6308,TRAIN,0,0
6309,TRAIN,0,0
6310,TRAIN,0,0
6311,TRAIN,0,0
6312,TRAIN,0,0
6313,TRAIN,0,0
6314,TRAIN,0,0
6315,TRAIN,0,0
6316,TRAIN,0,0
6317,TRAIN,0,0
6318,TRAIN,0,0
6319,TRAIN,0,0
6320,TRAIN,0,0
6321,TRAIN,0,0
6322,TRAIN,0,0
6323,TRAIN,0,0
6324,TRAIN,0,0
6325,TRAIN,0,0
6326,TRAIN,0,0
6327,TRAIN,0,0
6328,TRAIN,0,0
6329,TRAIN,0,0
6330,TRAIN,0,0
6331,TRAIN,0,0
6332,TRAIN,0,0
6333,TRAIN,0,0
6334,TRAIN,0,0
6335,TRAIN,0,0
6336,TRAIN,0,0
6337,TRAIN,0,0
6338,TRAIN,0,0
6339,TRAIN,0,0
6340,TRAIN,0,0
6341,TRAIN,0,0
6342,TRAIN,0,0
6343,TRAIN,0,0
6344,TRAIN,0,0
6345,TRAIN,0,0
6346,TRAIN,0,0
6347,TRAIN,0,0
6348,TRAIN,0,0
6349,TRAIN,0,0
6350,TRAIN,0,0
6351,TRAIN,0,0
6352,TRAIN,0,0
6353,TRAIN,0,0
6354,TRAIN,0,0
6355,TRAIN,0,0
6356,TRAIN,0,0
6357,TRAIN,0,0
6358,TRAIN,0,0
6359,TRAIN,0,0
6360,TRAIN,0,0
6361,TRAIN,0,0
6362,TRAIN,0,0
6363,TRAIN,0,0
6364,TRAIN,0,0
6365,TRAIN,0,0
6366,TRAIN,0,0
6367,TRAIN,0,0
6368,TRAIN,0,0
6369,TRAIN,0,0
6370,TRAIN,0,0
6371,TRAIN,0,0
6372,TRAIN,0,0
6373,TRAIN,0,0
6374,TRAIN,0,0
6375,TRAIN,0,0
6376,TRAIN,0,0
6377,TRAIN,0,0
6378,TRAIN,0,0
6379,TRAIN,0,0
6380,TRAIN,0,0
6381,TRAIN,0,0
6382,TRAIN,0,0
6383,TRAIN,0,0
6384,TRAIN,0,0
6385,TRAIN,0,0
6386,TRAIN,0,0
6387,TRAIN,0,0
6388,TRAIN,0,0
6389,TRAIN,0,0
6390,TRAIN,0,0
6391,TRAIN,0,0
6392,TRAIN,0,0
6393,TRAIN,0,0
6394,TRAIN,0,0
6395,TRAIN,0,0
6396,TRAIN,0,0
6397,TRAIN,0,0
6398,TRAIN,0,0
6399,TRAIN,0,0
6400,TRAIN,0,0
6401,TRAIN,0,0
6402,TRAIN,0,0
6403,TRAIN,0,0
6404,TRAIN,0,0
6405,TRAIN,0,0
6406,TRAIN,0,0
6407,TRAIN,0,0
6408,TRAIN,0,0
6409,TRAIN,0,0
6410,TRAIN,0,0
6411,TRAIN,0,0
6412,TRAIN,0,0
6413,TRAIN,0,0
6414,TRAIN,0,0
6415,TRAIN,0,0
6416,TRAIN,0,0
6417,TRAIN,0,0
6418,TRAIN,0,0
6419,TRAIN,0,0
6420,TRAIN,0,0
6421,TRAIN,0,0
6422,TRAIN,0,0
6423,TRAIN,0,0
6424,TRAIN,0,0
6425,TRAIN,0,0
6426,TRAIN,0,0
6427,TRAIN,0,0
6428,TRAIN,0,0
6429,TRAIN,0,0
6430,TRAIN,0,0
6431,TRAIN,0,0
6432,TRAIN,0,0
6433,TRAIN,0,0
6434,TRAIN,0,0
6435,TRAIN,0,0
6436,TRAIN,0,0
6437,TRAIN,0,0
6438,TRAIN,0,0
6439,TRAIN,0,0
6440,TRAIN,0,0
6441,TRAIN,0,0
6442,TRAIN,0,0
6443,TRAIN,0,0
6444,TRAIN,0,0
6445,TRAIN,0,0
6446,TRAIN,0,0
6447,TRAIN,0,0
6448,TRAIN,0,0
6449,TRAIN,0,0
6450,TRAIN,0,0
6451,TRAIN,0,0
6452,TRAIN,0,0
6453,TRAIN,0,0
6454,TRAIN,0,0
6455,TRAIN,0,0
6456,TRAIN,0,0
6457,TRAIN,0,0
6458,TRAIN,0,0
6459,TRAIN,0,0
6460,TRAIN,0,0
6461,TRAIN,0,0
6462,TRAIN,0,0
6463,TRAIN,0,0
6464,TRAIN,0,0
6465,TRAIN,0,0
6466,TRAIN,0,0
6467,TRAIN,0,0
6468,TRAIN,0,0
6469,TRAIN,0,0
6470,TRAIN,0,0
6471,TRAIN,0,0
6472,TRAIN,0,0
6473,TRAIN,0,0
6474,TRAIN,0,0
6475,TRAIN,0,0
6476,TRAIN,0,0
6477,TRAIN,0,0
6478,TRAIN,0,0
6479,TRAIN,0,0
6480,TRAIN,0,0
6481,TRAIN,0,0
6482,TRAIN,0,0
6483,TRAIN,0,0
6484,TRAIN,0,0
6485,TRAIN,0,0
6486,TRAIN,0,0
6487,TRAIN,0,0
6488,TRAIN,0,0
6489,TRAIN,0,0
6490,TRAIN,0,0
6491,TRAIN,0,0
6492,TRAIN,0,0
6493,TRAIN,0,0
6494,TRAIN,0,0
6495,TRAIN,0,0
6496,TRAIN,0,0
6497,TRAIN,0,0
6498,TRAIN,0,0
6499,TRAIN,0,0
6500,TRAIN,0,0
6501,TRAIN,0,0
6502,TRAIN,0,0
6503,TRAIN,0,0
6504,TRAIN,0,0
6505,TRAIN,0,0
6506,TRAIN,0,0
6507,TRAIN,0,0
6508,TRAIN,0,0
6509,TRAIN,0,0
6510,TRAIN,0,0
6511,TRAIN,0,0
6512,TRAIN,0,0
6513,TRAIN,0,0
6514,TRAIN,0,0
6515,TRAIN,0,0
6516,TRAIN,0,0
6517,TRAIN,0,0
6518,TRAIN,0,0
6519,TRAIN,0,0
6520,TRAIN,0,0
6521,TRAIN,0,0
6522,TRAIN,0,0
6523,TRAIN,0,0
6524,TRAIN,0,0
6525,TRAIN,0,0
